Aboraz Beach (7267,7766) (7213,7819) (7213,7765) (7320,7820) (7321,7725) (7159,7835) (7159,7781) (7159,7727) (7374,7779) (7375,7698) (7133,7899) (7105,7845) (7105,7791) (7105,7737) (7428,7752) (7429,7675) (7051,7820) (7482,7729) (7536,7711) | overflowToLeft=false
North Western Ahn Quiraj (801,7288) (744,7225) (740,7286) (802,7226) (862,7177) (861,7235) (860,7291) (803,7168) (745,7164) (684,7163) (684,7221) (681,7281) (627,7147) (612,7205) (613,7265) (621,7323) (679,7339) (740,7345) (921,7188) (921,7247) (977,7269) (977,7207) (1033,7247) (798,7351) | overflowToLeft=false
Northern Canyon Wall (2128,5975) | overflowToLeft=false
Northern Darkshore (1439,1634) (1385,1687) (1385,1633) (1454,1688) (1439,1580) (1493,1580) (1400,1741) (1346,1741) (1547,1533) (1547,1587) (1428,1795) (1374,1795) (1601,1545) (1601,1599) (1320,1845) (1474,1849) (1420,1849) (1655,1577) (1655,1631) (1366,1899) (1312,1899) (1430,1903) (1709,1592) (1709,1646) (1763,1602) | overflowToLeft=false
Northern Icerock (3616,2133) (3671,2167) (3671,2110) (3615,2077) (3558,2111) (3560,2166) (3616,2191) (3557,2054) (3613,2021) (3556,1996) (3669,1990) (3672,2047) (3728,2069) (3728,2127) (3728,2183) (3671,2222) (3727,2238) | overflowToLeft=false
Northern Mulgor Ridge (1610,4502) | overflowToLeft=false
Northern Shallows (4354,3028) (4300,3081) (4385,3082) (4328,2974) (4382,2974) (4408,3028) (4436,2952) (4331,3135) (4277,3135) (4462,3006) (4223,3158) (4223,3104) (4490,2942) (4500,2882) (4516,2996) (4169,3139) (4544,2936) (4494,2828) (4554,2853) (4133,3085) (4060,3049) | overflowToLeft=false
Northern Stormwind Mountains (6724,5383) (6672,5442) (6728,5441) (6665,5384) (6764,5324) (6708,5324) (6649,5325) (6585,5324) (6594,5383) (6609,5438) (6678,5500) (6735,5499) | overflowToLeft=false
Northern Stranglethorn (7140,7020) (7082,7067) (7205,6973) (7148,6961) (7082,7009) (7087,6950) (7029,6956) (6947,6955) (6880,6954) (7010,7013) (7024,7069) (7140,7076) (7201,7029) (7231,7084) (7070,7122) (7127,7133) (7183,7138) | overflowToLeft=false
Northern Toothy Alps (3214,1335) (3157,1380) (3157,1323) (3213,1279) (3213,1390) (3269,1302) (3270,1356) (3270,1411) (3327,1383) (3325,1327) (3379,1347) (3100,1295) (3099,1350) (3100,1406) (3042,1312) (3040,1369) (3157,1266) (3271,1245) (3325,1269) (3212,1222) (3157,1437) (3213,1446) (3271,1466) | overflowToLeft=false
Northern Whiterocks (2759,2148) (2702,2189) (2702,2133) (2759,2204) (2814,2161) (2870,2152) (2871,2207) (2815,2216) (2645,2151) (2589,2140) (2646,2206) (2589,2197) (2532,2164) (2927,2222) (2927,2164) (2983,2162) (2814,2104) (2758,2092) (2645,2094) (2476,2159) (2702,2077) (2983,2232) | overflowToLeft=false
Northeron Mountains (8218,3884) (8159,3918) (8216,3940) (8275,3851) (8274,3909) (8250,3998) (8218,3824) (8161,3797) (8160,3856) (8103,3788) (8095,3852) (8039,3784) (8041,3843) (7973,3793) (8307,3997) | overflowToLeft=false
Northshire (6989,6036) (6853,6037) (6919,6032) (6898,6093) (6958,6092) (7017,6095) (6965,5978) (6903,5974) (6950,6150) | overflowToLeft=false
Nortwatch Hold (2988,5008) (2932,4987) (2931,5042) (2876,4975) (2876,5030) (2987,5064) (2861,4918) (2931,4929) (2990,4950) (3046,4972) (2819,5010) (2806,5065) (2862,5085) (2919,5098) (2976,5119) (3033,5119) (2806,5120) (2861,5140) (2917,5153) (2973,5175) (3030,5175) | overflowToLeft=false
Noxious Grove (8853,1886) (8792,1942) (8849,1942) (8794,1886) (8782,1998) (8754,2054) (8910,1822) (8852,1823) (8792,1825) (8736,1909) (8717,1968) (8911,1883) (8907,1939) (8846,1998) (8818,2055) (8698,2030) (8674,2099) (8733,2116) | overflowToLeft=false
Obsidian Lair (8539,4847) (8597,4872) (8540,4904) (8481,4807) (8481,4865) (8424,4767) (8424,4824) (8538,4789) (8596,4810) (8660,4816) (8654,4871) (8602,4927) (8482,4922) (8544,4961) (8485,4977) (8421,5024) (8478,5037) (8603,4983) | overflowToLeft=false
Orgrimmar (3221,3656) (3164,3686) (3164,3627) (3220,3595) (3305,3655) (3276,3598) (3164,3569) (3106,3563) (3106,3621) (3106,3677) (3272,3542) (3332,3615) (3343,3671) (3049,3554) (3049,3613) (3050,3670) (3048,3727) (3105,3734) (3163,3738) (3276,3711) (3333,3727) (3387,3616) (3389,3672) (3444,3635) (2992,3548) (2991,3604) (3055,3789) (3113,3790) (3167,3795) (3222,3796) (3280,3797) (3336,3784) (3392,3795) (3219,3739) (3205,3858) | overflowToLeft=false
Orgrimmar Cliffs (3437,3723) | overflowToLeft=false
Orsis Coast (1823,8020) (1769,8073) (1769,8019) (1845,8074) (1823,7966) (1877,7966) (1791,8127) (1737,8127) (1836,7912) (1890,7912) (1944,7899) (1683,8159) (1767,8181) (1859,7858) (1913,7845) (1967,7845) (1713,8213) (1659,8213) (1629,8159) (1892,7791) (1946,7791) (1575,8200) | overflowToLeft=false
Orsis Hills (1620,7957) (1656,8014) (1597,8014) (1559,7957) (1569,7895) (1628,7897) (1680,7957) (1685,7899) (1738,7845) (1780,7784) (1803,7725) (1741,7904) (1795,7842) (1613,8075) | overflowToLeft=false
Orsis Mountains (1659,7697) (1635,7754) (1692,7753) (1590,7696) (1573,7635) (1633,7634) (1691,7628) (1750,7616) (1717,7684) (1576,7753) (1547,7817) (1610,7814) (1668,7814) | overflowToLeft=false
Pillar of Ash (7680,5808) (7622,5821) (7563,5869) (7619,5762) (7561,5752) (7559,5807) (7501,5795) (7502,5853) (7421,5754) (7444,5807) (7388,5809) (7435,5862) (7675,5751) (7737,5811) (7619,5889) (7680,5865) (7686,5923) | overflowToLeft=false
Plaguewood (8466,2058) (8532,2095) (8468,2119) (8527,2032) (8466,1996) (8408,1961) (8331,1974) (8404,2020) (8409,2078) (8523,2151) (8584,2015) (8644,2015) (8596,2072) (8587,2134) | overflowToLeft=false
Plagueworld (8160,1845) (8102,1923) (8168,1922) (8099,1834) (8036,1841) (8046,1897) (7990,1932) (8046,1954) (8218,1856) (8226,1919) (8283,1880) (8283,1936) | overflowToLeft=false
Preywood (6346,2914) (6394,2970) (6334,2974) (6289,2913) (6274,2970) (6305,3031) (6231,2834) (6292,2837) (6352,2840) (6403,2899) (6231,2893) (6365,3032) (6421,3030) (6301,3086) (6359,3092) (6417,3120) | overflowToLeft=false
Quel Danil Lodge (7821,2851) (7792,2908) (7852,2910) (7874,2790) (7883,2847) (7913,2910) (7938,2787) (7946,2847) (8003,2823) (8003,2880) (7731,2888) (7666,2962) (7723,2944) (7788,2963) (7724,3001) | overflowToLeft=false
Quel Thalas (7941,1440) (7884,1450) (7942,1497) (7998,1473) (8000,1530) (7943,1554) (7885,1507) (7998,1415) (7939,1382) (7882,1389) (7821,1403) (7822,1461) (7762,1447) (7764,1510) (7704,1469) (7704,1525) (8057,1453) (8057,1528) | overflowToLeft=false
Ratchet (3038,4736) (2979,4707) (2978,4767) (3037,4794) (3095,4822) (3050,4660) (2994,4640) (2935,4645) (2875,4657) (2919,4713) (2921,4772) (2818,4650) (2860,4715) (2801,4714) (2863,4773) (2802,4775) (2870,4831) (2925,4828) (2980,4827) (3039,4851) (2980,4882) (3037,4906) (3093,4914) | overflowToLeft=false
Raven Hill (6796,6573) (6739,6603) (6812,6630) (6739,6531) (6662,6566) (6680,6627) (6693,6697) (6753,6661) (6855,6541) (6913,6516) (6873,6597) (6704,6763) (6762,6718) (6820,6685) (6875,6656) (6759,6796) | overflowToLeft=false
Ravencrest Monument (4134,3515) (4095,3459) (4077,3515) (4038,3457) (4021,3513) (4151,3458) (4133,3401) (4074,3401) (3972,3586) (4027,3570) (4084,3572) (4140,3572) (4105,3344) (4206,3490) (4196,3545) | overflowToLeft=false
Ravencrest Skerry (4165,3684) (4111,3737) (4111,3683) (4218,3738) (4165,3630) (4219,3630) (4219,3684) (4057,3765) (4057,3711) (4057,3657) (4273,3625) (4273,3679) (4282,3567) (4003,3768) (4003,3714) (4327,3621) (4256,3513) (4310,3513) (4336,3567) (4364,3508) (3949,3764) (3949,3710) (3925,3656) (3895,3728) (3871,3674) (3817,3658) | overflowToLeft=false
Raynewood Retreat (2438,3407) (2437,3349) (2492,3349) (2380,3391) (2380,3334) (2323,3383) (2396,3277) (2451,3293) (2507,3293) (2494,3405) (2267,3374) (2268,3429) (2325,3439) (2380,3448) (2547,3356) (2562,3293) (2451,3234) (2508,3235) (2268,3485) (2323,3496) (2379,3505) (2436,3464) (2437,3522) | overflowToLeft=false
Razor Hills (3390,4421) (3379,4364) (3365,4477) (3334,4419) (3317,4296) (3319,4238) (3374,4232) (3432,4232) (3488,4249) (3373,4287) (3428,4287) (3483,4304) (3435,4359) (3491,4360) (3445,4415) (3501,4414) (3421,4477) (3477,4470) (3322,4363) (3539,4303) (3551,4356) (3557,4411) (3535,4469) | overflowToLeft=false
Razorfen Downs (2412,5857) (2445,5798) (2470,5857) (2387,5800) (2353,5856) (2362,5743) (2418,5743) (2474,5722) (2383,5685) (2440,5665) (2342,5914) (2401,5914) (2460,5915) (2430,5970) (2488,5970) (2429,6028) | overflowToLeft=false
Razorfen Kraul (2230,5774) (2286,5714) (2287,5771) (2226,5714) (2168,5766) (2336,5657) (2162,5824) (2220,5831) (2281,5831) (2278,5888) (2220,5888) (2162,5882) (2105,5837) (2105,5894) (2161,5940) (2220,5950) | overflowToLeft=false
Red Cloud Mesa (1684,5403) (1740,5351) (1739,5407) (1683,5346) (1683,5289) (1625,5289) (1627,5345) (1612,5233) (1566,5289) (1569,5347) (1623,5402) (1666,5459) (1722,5484) (1780,5463) (1794,5406) (1849,5425) (1851,5369) (1795,5349) (1555,5231) (1669,5234) (1908,5384) | overflowToLeft=false
Red Mountains (1935,7611) (1876,7581) (1878,7638) (1933,7551) (1936,7671) (1820,7650) (1817,7592) (1876,7522) (1810,7535) (1989,7542) (1994,7599) (1995,7661) (1801,7478) (1878,7696) (2052,7564) (2055,7622) | overflowToLeft=false
Red Rocks (2037,4688) (1980,4633) (1980,4688) (2036,4630) (1979,4575) (1923,4602) (1922,4657) (1922,4713) (1923,4769) (1979,4745) (1979,4801) (2091,4634) (2094,4690) (2035,4746) (2090,4745) (2036,4801) (2091,4811) | overflowToLeft=false
Redpine Dell (7430,2111) (7429,2170) (7486,2212) (7428,2227) (7474,2042) (7412,2042) (7372,2103) (7491,2098) (7489,2153) (7550,2137) (7546,2195) (7367,2158) (7360,2216) (7369,2272) | overflowToLeft=false
Redridge Eastern Belt (8172,6080) | overflowToLeft=false
Redridge Headland (8524,5860) (8577,5914) (8523,5914) (8487,5806) (8541,5806) (8578,5860) (8595,5789) (8469,5944) (8556,5968) (8484,5752) (8538,5752) (8415,5980) (8592,5735) (8502,5998) (8486,5698) (8448,6034) (8394,6034) (8540,5681) (8594,5681) (8458,6088) (8404,6088) (8350,6088) (8586,5627) (8640,5618) | overflowToLeft=false
Redridge Mountains (7874,5958) | overflowToLeft=false
Refuge Point (7818,3277) (7877,3335) (7817,3337) (7880,3276) (7883,3205) (7825,3211) (7763,3241) (7760,3300) (7745,3358) (7936,3263) (7943,3320) (7778,3414) (7834,3392) (7892,3392) (7947,3377) (7818,3469) (7874,3450) | overflowToLeft=false
Revantusk (8536,3039) (8457,3097) (8516,3099) (8465,3039) (8488,2980) (8533,2920) (8556,2862) (8483,3156) (8425,3157) (8383,3217) (8440,3214) (8360,3282) (8417,3277) | overflowToLeft=false
Rockpool Plains (8186,6997) (8168,7056) (8226,7062) (8159,7112) (8220,7120) (8180,6938) (8150,6859) (8208,6841) (8236,6907) (8102,7148) (8160,7171) (8218,7189) | overflowToLeft=false
Ruins of Alterac (7095,2663) (7039,2702) (7039,2635) (6979,2644) (6968,2700) (6959,2757) (7100,2721) (7017,2759) (7076,2779) (6991,2820) | overflowToLeft=false
Ruins of Andorhall (7441,2312) (7496,2355) (7438,2370) (7496,2412) (7586,2234) (7520,2270) (7588,2291) (7554,2348) (7611,2351) (7382,2322) (7383,2380) (7324,2380) (7325,2441) (7398,2441) (7554,2409) | overflowToLeft=false
Ruins of Eldarath (3475,3063) (3397,3136) (3400,3080) (3418,3023) (3362,3018) (3475,3006) (3531,3005) (3531,3060) (3545,2948) (3488,2948) (3428,2960) (3518,2890) (3573,2890) (3399,3192) (3454,3215) (3454,3158) (3510,3119) (3565,3116) (3511,3197) | overflowToLeft=false
Ruins of Isildien (1226,6368) (1284,6352) (1226,6308) (1169,6330) (1166,6387) (1226,6424) (1283,6410) (1166,6445) (1108,6359) (1108,6415) (1083,6483) (1050,6424) (1050,6367) (1288,6290) (1343,6321) (1401,6336) (1343,6406) | overflowToLeft=false
Ruins of Mathystra (1922,1761) (1866,1712) (1866,1767) (1861,1823) (1977,1802) (1979,1746) (1920,1817) (2017,1630) (1961,1630) (1903,1628) (2032,1573) (1975,1573) (1978,1516) (2035,1516) (2091,1494) (2146,1465) (1809,1682) (1876,1878) (1923,1704) (1979,1686) (2036,1687) (2037,1745) | overflowToLeft=false
Ruins of Ravenwind (881,5331) (819,5293) (818,5349) (881,5274) (883,5388) (827,5404) (920,5218) (863,5218) (806,5237) (771,5409) (715,5406) (707,5462) (771,5465) (761,5352) (875,5464) | overflowToLeft=false
Ruins of Thaurissan (7768,5667) (7825,5682) (7881,5711) (7752,5725) (7810,5738) (7796,5609) (7799,5543) (7856,5498) (7856,5556) (7913,5513) (7854,5620) (7911,5598) (7911,5656) (7776,5794) (7936,5711) (7944,5767) | overflowToLeft=false
Rut Theran Village (1390,1312) (1234,1241) (1316,1300) (1258,1300) (1238,1174) (1298,1163) (1360,1157) (1420,1146) (1438,1203) (1179,1180) (1119,1188) (1175,1243) (1114,1243) (1137,1301) (1198,1301) (1429,1260) (1367,1227) (1297,1229) (1475,1308) | overflowToLeft=false
Sacred Mountains (1650,6413) (1710,6404) (1680,6472) (1621,6469) (1560,6456) (1590,6400) (1525,6396) (1452,6436) (1466,6379) (1538,6337) (1597,6339) (1769,6396) (1773,6335) (1832,6337) (1784,6277) (1841,6277) (1902,6284) (1894,6342) | overflowToLeft=false
Sandsorrow Watch (2619,7004) (2677,7033) (2676,6974) (2732,7007) (2633,6918) (2691,6917) (2750,6949) (2776,6888) (2715,6860) (2652,6859) (2694,7089) (2616,7062) (2557,7093) (2621,7117) (2620,7173) | overflowToLeft=false
Sardor Isle (477,6037) (371,5981) (420,6037) (386,5924) (442,5918) (498,5915) (363,6037) (437,6094) (533,6036) (380,6094) (428,5981) (484,5978) (539,5976) (493,6094) | overflowToLeft=false
Sargeron (1363,4496) (1320,4439) (1263,4415) (1318,4381) (1418,4482) (1474,4481) (1450,4424) (1384,4361) (1328,4324) (1377,4417) (1207,4404) (1530,4484) | overflowToLeft=false
Scarab Mountains (1418,7315) (1360,7256) (1416,7257) (1359,7313) (1301,7242) (1301,7302) (1241,7279) (1476,7260) (1475,7319) (1534,7256) (1531,7313) (1591,7288) | overflowToLeft=false
Scarab Terrace (1074,7461) (1106,7402) (1044,7402) (1012,7462) (1131,7461) (1106,7519) (1047,7521) (987,7522) (988,7344) (986,7399) (954,7459) (931,7333) (929,7393) (894,7451) (925,7519) (1163,7386) (1189,7445) (1167,7520) (1223,7502) (1224,7373) (1247,7433) (1282,7371) (1286,7494) | overflowToLeft=false
Scarlet Enclave (9010,2331) (9066,2388) (9007,2389) (8951,2365) (9069,2263) (9010,2271) (9071,2324) (8946,2253) (8955,2309) (9000,2453) | overflowToLeft=false
Scarlet Monastery (7210,1979) (7150,2037) (7209,2036) (7209,2094) (7268,2094) (7273,2032) (7266,1974) (7232,1912) (7197,1850) (7138,1840) (7075,1836) (7049,1894) (7062,1951) (7089,2013) (7130,2099) (7119,1898) (7140,1957) (7258,2150) | overflowToLeft=false
Scarlet Overlook (8819,2459) (8760,2483) (8819,2518) (8760,2538) (8702,2545) (8680,2605) (8758,2422) (8698,2441) (8639,2442) (8877,2433) (8877,2497) (8933,2432) (8934,2500) | overflowToLeft=false
Searing Gorge (7109,5425) (7165,5460) (7106,5484) (7168,5402) (7235,5362) (7176,5344) (7111,5366) (7050,5389) (7050,5446) (6987,5505) (7047,5501) (7165,5516) (7228,5420) (7222,5477) (7290,5403) (7294,5461) | overflowToLeft=false
Seastriders Run (729,3884) (675,3876) (782,3938) (728,3938) (729,3830) (666,3822) (806,3992) (752,3992) (698,3992) (720,3776) (645,3768) (781,4046) (727,4046) (699,3722) (625,3714) (673,4072) (771,4100) (679,3668) (717,4126) | overflowToLeft=false
Senjin Village (3362,4700) (3305,4693) (3356,4756) (3298,4749) (3242,4759) (3242,4700) (3186,4729) (3184,4670) (3127,4704) (3318,4634) (3336,4577) (3375,4642) (3393,4584) (3419,4697) (3431,4640) (3454,4583) (3359,4521) (3416,4526) (3473,4526) | overflowToLeft=false
Sentinel Hill (6536,6662) (6601,6720) (6540,6720) (6570,6596) (6514,6603) (6456,6601) (6398,6594) (6447,6659) (6481,6717) (6597,6657) (6505,6777) (6561,6779) (6618,6780) (6557,6837) (6614,6841) (6671,6847) (6710,6899) | overflowToLeft=false
Sepulcher (6426,2701) (6481,2719) (6424,2758) (6481,2776) (6482,2661) (6367,2784) (6423,2817) (6481,2835) (6425,2640) (6367,2653) (6368,2716) (6307,2662) (6309,2718) (6309,2777) (6248,2650) (6237,2707) (6232,2765) (6540,2712) (6539,2771) (6598,2747) (6540,2832) (6597,2826) | overflowToLeft=false
Seradane (8357,2603) (8368,2661) (8307,2659) (8436,2513) (8376,2538) (8317,2546) (8258,2545) (8258,2603) (8249,2664) (8432,2570) (8424,2627) (8352,2718) (8414,2716) | overflowToLeft=false
Seradane Outback (8555,2589) (8497,2648) (8561,2652) (8487,2706) (8457,2765) (8519,2772) (8634,2518) (8575,2500) (8516,2489) (8499,2567) (8612,2576) (8628,2638) | overflowToLeft=false
Seradane River (8138,2712) | overflowToLeft=false
Sethrias Roost (2434,2950) (2488,2893) (2431,2892) (2490,2949) (2482,2834) (2425,2834) (2376,2953) (2376,2896) (2482,2777) (2424,2776) (2545,2915) (2546,2970) (2601,2934) (2394,3009) (2452,3007) (2508,3016) (2600,2989) | overflowToLeft=false
Sevis Backpack (8233,268) (8287,268) (8341,268) (8395,268) (8449,268) (8233,322) (8287,322) (8341,322) (8395,322) (8449,322) (8233,375) (8287,375) (8341,375) (8395,375) (8449,375) (8233,429) (8287,429) (8341,429) (8395,429) (8449,429) (8233,483) (8287,483) (8341,483) (8395,483) (8449,483) (8233,537) (8287,537) (8341,537) (8395,537) (8449,537) (8233,591) (8287,591) (8341,591) (8395,591) (8449,591) (8233,645) (8287,645) (8341,645) (8395,645) (8449,645) | overflowToLeft=false
Sevis Levels (7893,299) (7893,334) (7893,369) (7893,404) (7893,439) (7893,474) (7893,509) (7893,544) | overflowToLeft=false
Sevis Mount (7893,577) | overflowToLeft=false
Sevis Origin Story (7951,575) (7951,605) (8041,575) (8041,605) | overflowToLeft=false
Sevis Ranged Weapon (8137,577) | overflowToLeft=false
Shadowglen (1456,656) (1340,659) (1427,738) (1369,739) (1311,717) (1283,654) (1316,595) (1373,601) (1431,601) (1488,598) (1436,544) (1378,544) (1492,542) (1356,487) (1414,486) (1511,654) (1483,720) (1399,657) (1540,709) | overflowToLeft=false
Shadowprey Village (560,5020) (642,4951) (641,5010) (628,5068) (580,4879) (636,4891) (698,4914) (756,4923) (698,4975) (755,4984) (813,4959) (698,5032) (756,5042) (826,5015) (685,5087) (743,5097) (812,5071) (867,5084) (742,5153) (802,5129) (581,4943) (859,5140) | overflowToLeft=false
Shadowsong Ridge (3120,3497) | overflowToLeft=false
Shattered Strand (3754,3006) (3697,3032) (3697,2975) (3753,2949) (3809,2995) (3809,2939) (3696,2919) (3752,2892) (3639,2949) (3640,3006) (3808,2882) (3584,3028) (3639,3063) (3696,3087) (3754,3063) (3825,2825) (3764,2830) (3864,2905) (3866,2961) (3810,3053) (3695,2862) (3865,3016) | overflowToLeft=false
Shattershore Cove (8312,7213) (8258,7266) (8356,7267) (8294,7159) (8348,7159) (8366,7213) (8302,7320) (8248,7320) (8294,7105) (8348,7105) (8194,7330) (8402,7054) (8272,7374) (8294,7051) (8348,7051) (8218,7384) (8164,7384) (8456,7019) (8110,7414) (8110,7360) (8402,7000) (8263,6997) (8317,6997) (8179,7438) (8341,6943) | overflowToLeft=false
Shatterspear Hills (2288,1814) (2247,1869) (2303,1869) (2232,1813) (2274,1924) (2241,1757) (2296,1757) (2344,1811) (2260,1701) (2270,1645) (2263,1589) (2279,1532) (2287,1981) | overflowToLeft=false
Shipwreck Paradise (4461,2588) (4407,2592) (4407,2538) (4514,2642) (4461,2534) (4515,2581) (4460,2646) (4356,2484) (4353,2560) (4568,2690) (4514,2696) (4584,2744) (4302,2506) (4530,2750) | overflowToLeft=false
Shrine of Goldrinn (2399,2376) (2455,2331) (2342,2411) (2343,2353) (2456,2387) (2398,2319) (2287,2339) (2286,2394) (2285,2450) (2454,2273) (2510,2236) (2510,2293) (2510,2349) (2513,2404) (2457,2442) (2399,2431) (2344,2466) (2229,2394) (2229,2450) (2173,2435) (2566,2251) (2566,2307) (2568,2380) | overflowToLeft=false
Sian-tsu Backpack (9108,268) (9162,268) (9216,268) (9270,268) (9324,268) (9108,322) (9162,322) (9216,322) (9270,322) (9324,322) (9108,376) (9162,376) (9216,376) (9270,376) (9324,376) (9108,430) (9162,430) (9216,430) (9270,430) (9324,430) (9108,484) (9162,484) (9216,484) (9270,484) (9324,484) (9108,538) (9162,538) (9216,538) (9270,538) (9324,538) (9108,591) (9162,591) (9216,591) (9270,591) (9324,591) (9108,645) (9162,645) (9216,645) (9270,645) (9324,645) | overflowToLeft=false
Sian-tsu Levels (8768,299) (8768,334) (8768,369) (8768,404) (8768,438) (8768,474) (8768,509) (8768,544) | overflowToLeft=false
Sian-tsu Mount (8768,577) | overflowToLeft=false
Sian-tsu Origin Story (8826,575) (8826,605) (8916,575) (8916,605) | overflowToLeft=false
Sian-tsu Ranged Weapon (9012,577) | overflowToLeft=false
Silvermoon (8177,1380) (8235,1438) (8236,1377) (8117,1342) (8117,1402) (8180,1317) (8238,1318) (8057,1328) (7993,1330) (8056,1385) (8177,1445) (8294,1361) (8294,1453) | overflowToLeft=false
Silverpine Forest (6410,2499) (6351,2558) (6409,2559) (6346,2381) (6347,2439) (6349,2495) (6405,2361) (6405,2424) (6465,2342) (6529,2329) (6463,2402) (6522,2388) (6531,2446) (6470,2460) (6290,2536) (6226,2554) (6283,2591) (6226,2610) (6469,2521) (6466,2578) | overflowToLeft=false
Sishir Canyon (1446,4183) (1501,4208) (1446,4239) (1390,4204) (1390,4147) (1446,4125) (1501,4151) (1501,4263) (1333,4179) (1333,4123) (1389,4091) (1446,4067) (1504,4093) (1503,4037) (1556,4202) (1556,4146) (1557,4259) | overflowToLeft=false
Skittering Dark (6146,2359) (6091,2416) (6150,2418) (6085,2355) (6026,2328) (6026,2395) (5985,2262) (5965,2320) (5965,2382) (5926,2238) (5903,2301) (6203,2323) (6206,2384) (6268,2382) (6210,2442) (6271,2442) (6152,2482) (6210,2499) | overflowToLeft=false
Skulk Rock (8209,2824) (8151,2882) (8208,2887) (8147,2763) (8147,2822) (8074,2759) (8057,2817) (8090,2875) (8207,2762) (8266,2768) (8269,2827) (8326,2787) | overflowToLeft=false
Slither Rock (8254,5574) (8308,5515) (8310,5572) (8366,5516) (8366,5572) (8252,5515) (8196,5527) (8135,5527) (8197,5584) (8218,5639) (8422,5500) (8343,5629) | overflowToLeft=false
